work_title,author,editor,date,bookid,booktitle,index_paragraph,latin_text
,,,,12,,1,"ἔπειτα δὲ ναοὺς ἐγείραντες ἵνα αὐτοῖς μὴ ἄοικοι μηδὲ ἀνέστιοι δῆθεν ὦσιν, εἰκόνας αὐτοῖς
ἀπεικάζουσιν παρακαλέσαντες ἢ Πραξιτέλην ἢ Πολύκλειτον ἢ Φειδίαν, οἱ δὲ οὐκ οἶδʼ ὅπου ˘ ἰδόντες ἀναπλάττουσι γενειήτην μὲν τὸν Δία, παῖδα δὲ εἰς ἀεὶ τὸν Ἀπόλλωνα καὶ τὸν. Ἑρμῆν ὑπηνήτην καὶ τὸν Ποσειδῶνα κυανοχαίτην καὶ γλαυκῶπιν τὴν Ἀθηνᾶν. ὅμως δʼ οὖν οἱ
παριόντες εἰς τὸν νεὼν οὔτε τὸν ἐξ Ἰνδῶν ἐλέφαντα ἔτι οἴονται ὁρᾶν οὔτε τὸ ἐκ τῆς Θρᾴκης μεταλλευθὲν χρυσίον ἀλλʼ αὐτὸν τὸν Κρόνου καὶ Ῥέας, εἰς τὴν γῆν ὑπὸ Φειδίου μετῳκισμένον καὶ τὴν
Πισαίων ἐρημίαν ἐπισκοπεῖν κεκελευσμένον, ἀγαπῶντα εἰ διὰ πέντε ὅλων ἐτῶν θύσει τις αὐτῷ πάρεργον Ὀλυμπίων."
,,,,12,,1,"θέμενοι δὲ βωμοὺς καὶ προρρήσεις καὶ περιρραντήρια προσάγουσι τὰς θυσίας, βοῦν μὲν
ἀροτῆρα ὁ γεωργός, ἄρνα δὲ ὁ ποιμὴν καὶ αἶγα ὁ αἰπόλος, ὁ δέ τις λιβανωτὸν ἢ πόπανον, ὁ δὲ
πένης ἱλάσατο τὸν θεὸν κύσας μόνον τὴν ἑαυτοῦ δεξιάν.˘ ἀλλʼ οἵ γε θύοντες — ἐπʼ ἐκείνους γὰρ ἐπάνειμι — στεφανώσαντες τὸ ζῷον καὶ πολύ γε πρότερον ἐξετάσαντες εἰ ἐντελὲς εἴη, ἵνα μηδὲ τῶν ἀχρήστων τι κατασφάττωσιν, προσάγουσι τῷ βωμῷ καὶ φονεύουσιν ἐν ὀφθαλμοῖς τοῦ θεοῦ
γοερόν τι μυκώμενον καὶ ὡς τὸ εἰκὸς εὐφημοῦν καὶ ἡμίφωνον ἤδη τῇ θυσίᾳ ἐπαυλοῦν. τίς  οὐκ
      

      ἂν εἰκάσειεν ἥδεσθαι ταῦτα ὁρῶντας τοὺς θεούς;"
,,,,13,,1,"ἃ μὲν γὰρ ἐν ταῖς θυσίαις οἱ μάταιοι
πράττουσι καὶ ταῖς ἑορταῖς καὶ προσόδοις τῶν θεῶν
καὶ ἃ αἰτοῦσι καὶ ἃ εὔχονται καὶ ἃ γιγνώσκουσι περὶ αὐτῶν, οὐκ οἶδα εἴ τις οὕτως κατηφής ἐστι καὶ λελυπημένος ὅστις οὐ γελάσεται τὴν
ἀβελτερίαν· ἐπιβλέψας τῶν δρωμένων. καὶ πολύ γε,
οἶμαι, πρότερον τοῦ γελᾶν πρὸς ἑαυτὸν ἐξετάσει
πότερον εὐσεβεῖς αὐτοὺς χρὴ καλεῖν ἢ τοὐναντίον θεοῖς ἐχθροὺς καὶ κακοδαίμονας, οἵ γε οὕτω ταπεινὸν καὶ ἀγεννὲς τὸ θεῖον ὑπειλήφασιν ὥστε
εἶναι ἀνθρώπων ἐνδεὲς καὶ κολακευόμενον ἥδεσθαι καὶ ἀγανακτεῖν ἀμελούμενον. τὰ γοὺν Αἰτωλικὰ πάθη καὶ τὰς τῶν Καλυδωνίων συμφορὰς καὶ τοὺς τοσούτους φόνους καὶ τὴν Μελεάγρου διάλυσιν, πάντα ταῦτα ἔργα φασὶν εἶναι τῆς Ἀρτέμιδος μεμψιμοιρούσης ὅτι
μὴ παρελήφθη πρὸς τὴν θυσίαν ὑπὸ τοῦ Οἰνέως·
οὕτως ἄρα βαθέως καθίκετο αὐτῆς ἡ τῶν ἱερείων
διαφορά καί μοι δοκῶ ὁρᾶν αὐτὴν ἐν τῷ
οὐρανῷ τότε μόνην τῶν ἄλλων θεῶν εἰς Οἰνέως
πεπορευμένων, δεινὰ ποιοῦσαν καὶ σχετλιάζουσαν οἵας ἑορτῆς ἀπολειφθήσεται."
,,,,13,,1,"τοὺς δʼ αὖ Αἰθίοπας καὶ μακαρίους καὶ τρισευδαίμονας εἴποι τις ἄν, εἴ γε ἀπομνημονεύει τὴν χάριν αὐτοῖς ὁ Ζεὺς ἣν πρὸς αὐτὸν ἐπεδείξαντο δώδεκα ἑξῆς ἡμέρας ἑστιάσαντες, καὶ ταῦτα ἐπαγόμενον καὶ τοὺς ἄλλους θεούς.
οὕτως οὐδέν, ὡς ἔοικεν, ἀμισθὶ ποιοῦσιν ὧν
ποιοῦσιν, ἀλλὰ πωλοῦσιν τοῖς ἀνθρώποις τἀγαθά, καὶ ἔνεστι πρίασθαι παρʼ αὐτῶν τὸ μὲν ὑγιαίνειν,
εἰ τύχοι, βοϊδίου, τὸ δὲ πλουτεῖν βοῶν τεττάρων,
τὸ δὲ βασιλεύειν ἑκατόμβης, τὸ δὲ σῶον ἐπανελθεῖν ἐξ Ἰλίου εἰς Πύλον ταύρων ἐννέα, καὶ τὸ ἐκ τῆς Αὐλίδος εἰς Ἴλιον διαπλεῦσαι παρθένου βασιλικῆς. ἡ μὲν γὰρ Ἑκάβη τὸ μὴ ἁλῶναι τὴν πόλιν τότε ἐπρίατο παρὰ τῆς Ἀθηνᾶς βοῶν δώδεκα καὶ πέπλου. εἰκάζειν δὲ χρὴ πολλὰ εἶναι ἀλεκτρυόνος καὶ στεφάνου καὶ λιβανωτοῦ μόνου
παρʼ αὐτοῖς ὤνια."
,,,,13,,1,"ταῦτά γε, οἶμαι, καὶ ὁ Χρύσης ἐπιστάμενος
ἅτε ἱερεὺς ὢν καὶ γέρων καὶ τὰ θεῖα σοφός, ἐπειδὴ ἄπρακτος ἀπῄει παρὰ τοῦ Ἀγαμέμνονος, ὡς ἂν καὶ προδανείσας τῷ Ἀπόλλωνι τὴν χάριν
δικαιολογεῖται καὶ ἀπαιτεῖ τὴν ἀμοιβὴν καὶ μόνον οὐκ ὀνειδίζει λέγων,
      
       ὦ βέλτιστε Ἄπολλον, ἐγὼ μέν
σου τὸν νεὼν τέως ἀστεφάνωτον ὄντα πολλάκις
ἐστεφάνωσα, καὶ τοσαῦτά σοι μηρία ταύρων τε καὶ αἰγῶν ἔκαυσα ἐπὶ τῶν βωμῶν, σὺ δὲ ἀμελεῖς μου τοιαῦτα πεπονθότος καὶ παρʼ οὐδὲν τίθεσαι
ʼτὸν εὐεργέτην.
      
      τοιγαροῦν οὕτω κατεδυσώπησεν
αὐτὸν ἐκ τῶν λόγων, ὥστε ἁρπασάμενος τὰ τόξα
      

      καὶ ἐπὶ τοῦ ναυστάθμου καθίσας ἑαυτὸν κατετόξευσε τῷ λοιμῷ τοὺς Ἀχαιοὺς αὐταῖς ἡμιόνοις καὶ κυσίν."
,,,,13,,1,"ἐπεὶ δὲ ἅπαξ τοῦ Ἀπόλλωνος ἐμνήσθην, βούλομαι καὶ τὰ ἄλλα εἰπεῖν, ἃ περὶ αὐτοῦ οἱ σοφοὶ τῶν ἀνθρώπων λέγουσιν, οὐχ ὅσα περὶ τοὺς
ἔρωτας ἐδυστύχησεν οὐδὲ τοῦ Ὑακίνθου τὸν φόνον οὐδὲ τῆς Δάφνης τὴν ὑπεροψίαν, ἀλλʼ ὅτι καὶ καταγνωσθεὶς ἐπὶ τῷ τῶν Κυκλώπων θανάτῳ καὶ ἐξοστρακισθεὶς διὰ τοῦτο ἐκ τοῦ οὐρανοῦ, ἐπέμφθη εἰς τὴν γῆν ἀνθρωπίνῃ χρησόμενος τῇ
τύχῃ· ὅτε δὴ καὶ  ἐθήτευσεν ἐν Θετταλίᾳ παρὰ Ἀδμήτῳ καὶ ἐν Φρυγίᾳ παρὰ Λαομέδοντι, παρὰ τούτῳ μέν γε οὐ μόνος ἀλλὰ μετὰ τοῦ Ποσειδῶνος,
ἀμφότεροι πλινθεύοντες ὑπʼ ἀπορίας καὶ
ἐργαζόμενοι τὸ τεῖχος· καὶ οὐδὲ ἐντελῆ τὸν μισθὸν ἐκομίσαντο παρὰ τοῦ Φρυγός, ἀλλὰ προσώφειλεν αὐτοῖς πλέον ἢ τριάκοντα, φασί, δραχμὰς Τρωϊκάς."
,,,,13,,1,"ἢ γὰρ οὐ ταῦτα σεμνολογοῦσιν οἱ ποιηταὶ
περὶ τῶν θεῶν καὶ πολὺ τούτων ἱερώτερα περί τε Ἡφαίστου καὶ Προμηθέως καὶ Κρόνου καὶ Ῥέας
καὶ σχεδὸν ὅλης τῆς τοῦ Διὸς οἰκίας; καὶ ταῦτα
παρακαλέσαντες τὰς Μούσας συνῳδοὺς ἐν ἀρχῇ τῶν ἐπῶν, ὑφʼ ὧν δὴ ἔνθεοι γενόμενοι, ὡς τὸ εἰκός,
ᾅδουσιν ὡς ὁ μὲν Κρόνος ἐπειδὴ τάχιστα ἐξέτεμε
τὸν πατέρα τὸν Οὐρανόν, ἐβασίλευσέν τε ἐν
αὐτῷ καὶ τὰ τέκνα κατήσθιεν ὥσπερ ὁ Ἀργεῖος Θυέστης ὕστερον· ὁ δὲ Ζεὺς ˘ κλαπεὶς ὑπὸ τῆς Ῥέας ὑποβαλομένης τὸν λίθον εἰς τὴν Κρήτην ἐκτεθεὶς ὑπʼ αἰγὸς ἀνετράφη καθάπερ ὁ Τήλεφος
      

      ὑπὸ ἐλάφου καὶ ὁ Πέρσης Κῦρος ὁ πρότερος ὑπὸ τῆς κυνός, εἶτʼ ἐξελάσας τὸν πατέρα καὶ εἰς τὸ δεσμωτήριον καταβαλὼν αὐτὸς ἔσχε τὴν ἀρχὴν ἔγημε δὲ πολλὰς μὲν καὶ ἄλλας, ὑστάτην δὲ τὴν ἀδελφὴν κατὰ τοὺς Περσῶν καὶ Ἀσσυρίων
νόμους· ἐρωτικὸς δὲ ὢν καὶ εἰς τὰ ἀφροδίσια ἐκκεχυμένος ˘ ῥᾳδίως ἐνέπλησε παίδων τὸν οὐρανόν,
. τοὺς μὲν ἐξ ὁμοτίμων ποιησάμενος, ἐνίους δὲ
νόθους ἐκ τοῦ θνητοῦ καὶ ἐπιγείου γένους, ἄρτι μὲν ὁ γεννάδας γενόμενος χρυσός, ἄρτι δὲ ταῦρος
ἢ κύκνος ἢ ἀετός, καὶ ὅλως ποικιλώτερος αὐτοῦ Πρωτέως· μόνην δὲ τὴν Ἀθηνᾶν ἔφυσεν ἐκ τῆς ἑαυτοῦ κεφαλῆς ὑπʼ αὐτὸν ἀτεχνῶς τὸν ἐγκέφαλον συλλαβών τὸν μὲν γὰρ Διόνυσον ἡμιτελῆ, φασίν, ἐκ τῆς μητρὸς ἔτι καιομένης ἁρπάσας ἐν
τῷ μηρῷ φέρων κατώρυξε κᾆτα ἐξέτεμεν τῆς ὠδῖνος ἐνστάσης."
,,,,13,,1,"ὅμοια δὲ τούτοις καὶ περὶ τῆς Ἥρας ᾄδουσιν, ἄνευ τῆς πρὸς τὸν ἄνδρα ὁμιλίας ὑπηνέμιον αὐτὴν παῖδα γεννῆσαι τὸν Ἥφαιστον, οὐ μάλα εὐτυχῆ τοῦτον, ἀλλὰ βάναυσον καὶ χαλκέα καὶ πυρίτην,
ἐν καπνῷ τὸ πᾶν βιοῦντα καὶ σπινθήρων ἀνάπλεων οἷα δὴ καμινευτήν, καὶ οὐδὲ ἄρτιον τὼ πόδε· χωλευθῆναι γὰρ αὐτὸν ἀπὸ τοῦ πτώματος, ὁπότε ἐρρίφη ὑπὸ τοῦ Διὸς ἐξ οὐρανοῦ, καὶ εἴ γε μὴ οἱ Λήμνιοι καλῶς ποιοῦντες ἔτι φερόμενον αὐτὸν
ὑπεδέξαντο, κἂν ἐτεθνήκει ἡμῖν ὁ Ἥφαιστος
ὥσπερ ὁ Ἀστυάναξ ἀπὸ τοῦ πύργου
καταπεσών.
      

      Καίτοι τὰ μὲν Ἡφαίστου μέτρια· τὸν δὲ
Προμηθέα τίς  οὐκ οἶδεν οἷα ἔπαθεν, διότι καθʼ
ὑπερβολὴν φιλάνθρωπος ἦν; καὶ γὰρ αὖ καὶ τοῦτον εἰς τὴν Σκυθίαν ἀγαγὼν ὁ Ζεὺς ἀνεσταύρωσεν ἐπὶ τοῦ Καυκάσου, τὸν ἀετὸν αὐτῷ
παρακαταστήσας τὸ ἧπαρ ὁσημέραι κολάψοντα."
,,,,13,,1,"οὗτος μὲν οὖν ἐξετέλεσε τὴν καταδίκην. ἡ Ῥέα δὲ — χρὴ γὰρ ἴσως καὶ ταῦτα εἰπεῖν — πῶς
οὐκ ἀσχημονεῖ καὶ δεινὰ ποιεῖ, γραῦς μὲν ἤδη καὶ ἔξωρος οὖσα καὶ τοσούτων μήτηρ θεῶν,
παιδεραστοῦσα δὲ ἔτι καὶ ζηλοτυποῦσα καὶ τὸν Ἄττιν ἐπὶ τῶν λεόντων περιφέρουσα, καὶ ταῦτα μηκέτι χρήσιμον εἶναι δυνάμενον; ὥστε πῶς ἂν ἔτι
μέμφοιτό τις ἢ τῇ Ἀφροδίτῃ ὅτι μοιχεύεται, ἢ τῇ Σελήνῃ πρὸς τὸν Ἐνδυμίωνα κατιούσῃ πολλάκις
ἐκ μέσης τῆς ὁδοῦ;"
,,,,13,,1,"φέρε δὲ ἤδη τούτων ἀφέμενοι τῶν λόγων εἰς αὐτὸν ἀνέλθωμεν τὸν οὐρανὸν ποιητικῶς ἀναπτάμενοι κατὰ τὴν αὐτὴν Ὁμήρῳ καὶ Ἡσιόδῳ ὁδὸν καὶ θεασώμεθα ὅπως διακεκόσμηται τὰ ἄνω. καὶ ὅτι μὲν χαλκοῦς ἐστιν τὰ ἔξω, καὶ πρὸ ἡμῶν τοῦ,
Ὁμήρου λέγοντος ἠκούσαμεν ὑπερβάντι δὲ καὶ ἀνακύψαντι μικρὸν εἰς τὸ ἄνω καὶ ἀτεχνῶς ἐπὶ τοῦ νώτου γενομένῳ φῶς τε λαμπρότερον
φαίνεται καὶ ἥλιος καθαρώτερος καὶ ἄστρα διαυγέστερα καὶ τὸ πᾶν ἡμέρα καὶ χρυσοῦν τὸ δάπεδον. εἰσιόντων δὲ πρῶτα μὲν οἰκοῦσιν αἱ
Ὧραι· πυλωροῦσι γάρ· ἔπειτα δʼ ἡ Ἶρις καὶ ὁ Ἑρμῆς ὄντες ὑπηρέται καὶ ἀγγελιαφόροι τοῦ Διός, ἑξῆς δὲ τοῦ Ἡφαίστου τὸ χαλκεῖον
ἀνάμεστον ἁπάσης τέχνης, μετὰ δὲ αἱ τῶν θεῶν
      

      οἰκίαι καὶ τοῦ Διὸς τὰ βασίλεια, ταῦτα πάντα περικαλλῆ τοῦ Ἡφαίστου κατασκευάσαντος."
,,,,13,,1,"οἱ δὲ θεοὶ πὰρ Ζηνὶ καθήμενοι —
      
      πρέπει γάρ,
οἶμαι, ἄνω· ὄντα μεγαληγορεῖν — ἀποσκοποῦσιν εἰς τὴν γῆν καὶ πάντῃ περιβλέπουσιν ἐπικύπτοντες εἴ ποθεν ὄψονται πῦρ ἀναπτόμενον ἢ
ἀναφερομένην κνῖσαν
      
       ἑλισσομένην περὶ καπνῷ.
      
      κἂν μὲν θύῃ τις, εὐωχοῦνται πάντες ἐπικεχηνότες
τῷ καπνῷ καὶ τὸ αἷμα πίνοντες τοῖς βωμοῖς
προσχεόμενον ˘ ὥσπερ αἱ μυῖαι· ἢν δὲ
οἰκοσιτῶσιν, νέκταρ καὶ ἀμβροσία τὸ δεῖπνον. πάλαι μὲν οὖν καὶ ἄνθρωποι συνειστιῶντο καὶ συνέπινον
αὐτοῖς, ὁ Ἰξίων καὶ ὁ Τάνταλος· ἐπεὶ δὲ ἦσαν
ὑβρισταὶ καὶ λάλοι, ἐκεῖνοι μὲν ἔτι καὶ νῦν κολάζονται, ἄβατος δὲ τῷ θνητῷ γένει καὶ ἀπόρρητος
ὁ οὐρανός."
,,,,13,,1,"τοιοῦτος ὁ βίος τῶν θεῶν. τοιγαροῦν καὶ οἱ ἄνθρωποι συνῳδὰ τούτοις καὶ ἀκόλουθα περὶ τὰς θρησκείας ἐπιτηδεύουσιν. καὶ πρῶτον μὲν ὕλας ἀπετέμοντο καὶ ὄρη ἀνέθεσαν καὶ ὄρνεα καθιέρωσαν καὶ φυτὰ ἐπεφήμισαν ἑκάστῳ θεῷ. μετὰ δὲ νειμάμενοι κατὰ ἔθνη σέβουσι καὶ πολίτας αὐτῶν
ἀποφαίνουσιν, ὁ μὲν Δελφὸς τὸν Ἀπόλλω καὶ ὁ Δήλιος, ὁ δὲ Ἀθηναῖος τὴν Ἀθηνᾶν — μαρτυρεῖται γοῦν τὴν οἰκειότητα τῷ ὀνόματι — καὶ τὴν Ἥραν
ὁ Ἀργεῖος καὶ ὁ Μυγδόνιος τὴν Ῥέαν καὶ τὴν Ἀφροδίτην ὁ Πάφιος. οἱ δʼ αὖ Κρῆτες οὐ γενέσθαι παρʼ αὐτοῖς οὐδὲ τραφῆναι μόνον τὸν Δία λέγουσιν, ἀλλὰ καὶ τάφον αὐτοῦ δεικνύουσιν· καὶ ἡμεῖς ἄρα τοσοῦτον ἠπατήμεθα χρόνον οἰόμενοι
      

      τὸν Δία βροντᾶν τε καὶ ὕειν καὶ τὰ ἄλλα πάντα ἐπιτελεῖν, ὁ δὲ ἐλελήθει πάλαι τεθνεὼς παρὰ Κρησὶ τεθαμμένος."
,,,,13,,1,"ἔπειτα δὲ ναοὺς ἐγείραντες ἵνα αὐτοῖς μὴ ἄοικοι μηδὲ ἀνέστιοι δῆθεν ὦσιν, εἰκόνας αὐτοῖς
ἀπεικάζουσιν παρακαλέσαντες ἢ Πραξιτέλην ἢ Πολύκλειτον ἢ Φειδίαν, οἱ δὲ οὐκ οἶδʼ ὅπου ˘ ἰδόντες ἀναπλάττουσι γενειήτην μὲν τὸν Δία, παῖδα δὲ εἰς ἀεὶ τὸν Ἀπόλλωνα καὶ τὸν. Ἑρμῆν ὑπηνήτην καὶ τὸν Ποσειδῶνα κυανοχαίτην καὶ γλαυκῶπιν τὴν Ἀθηνᾶν. ὅμως δʼ οὖν οἱ
παριόντες εἰς τὸν νεὼν οὔτε τὸν ἐξ Ἰνδῶν ἐλέφαντα ἔτι οἴονται ὁρᾶν οὔτε τὸ ἐκ τῆς Θρᾴκης μεταλλευθὲν χρυσίον ἀλλʼ αὐτὸν τὸν Κρόνου καὶ Ῥέας, εἰς τὴν γῆν ὑπὸ Φειδίου μετῳκισμένον καὶ τὴν
Πισαίων ἐρημίαν ἐπισκοπεῖν κεκελευσμένον, ἀγαπῶντα εἰ διὰ πέντε ὅλων ἐτῶν θύσει τις αὐτῷ πάρεργον Ὀλυμπίων."
